site,site_utm_zone,site_utme,site_utmn,area_sqr_m,site_code,site_elevation_m,depth_m,topo,wilderness,site_comments,site_id,region_id,site_name_alt,site_latitude,site_longitude,geographic_area,geographic_area_type,region,country_id,time_zone,rm,pop_id
"51743",11,342225,4128620,"680",NA,"3274","0.2",mt_hilgard,john_muir,NA,bf9507c4-d8ac-4030-94ca-53520d2f0c28,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2908214141978,-118.779955026851,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51744",11,342409,4128630,"754",NA,"3254","0.1",mt_hilgard,john_muir,NA,d4b332dd-2e64-44a8-a193-aa87d8ae40ac,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2909427046058,-118.77788224556,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51745",11,342491,4128630,"452",NA,"3263",NA,mt_hilgard,john_muir,NA,a19b9dc8-c83f-43fb-89b8-da10f90bdef1,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2909565946395,-118.776957558855,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51746",11,341339,4128690,"956",NA,"3331",NA,mt_hilgard,john_muir,NA,57a7111d-aca3-4c95-9fbd-2ec874e1df82,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2913013694262,-118.789961031615,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51747",11,341635,4128440,"6295",NA,"3315","2.5",mt_hilgard,john_muir,NA,4b6465d0-3d3c-45d4-b29d-c526f74a3f6f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2890994176901,-118.786569865796,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51748",11,341703,4128360,"825",NA,"3315","2",mt_hilgard,john_muir,NA,c876f502-cbfd-4768-a657-c7e981f2aeeb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2883902245791,-118.785786035219,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51749",11,343141,4128530,"503",NA,"3149",NA,mt_hilgard,john_muir,NA,bb6b46e0-edf4-4fff-a962-1b36b87d4790,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2901654755222,-118.769606594791,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51750",11,344599,4127700,"573",NA,"3408","0.5",mt_hilgard,john_muir,NA,d4fe2c4e-ba0d-4b65-a436-d2beb3ff24dd,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2829321134715,-118.75299168066,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"51751",11,381564,4034592,"2145",NA,"3286","2.5",johnson_peak,golden_trout,NA,a6b5f286-5bfc-473b-b0ef-6b57dd479ebb,9d979cf0-9264-439b-9e04-1fc725acb7cd,rocky basin lake #4,36.449265176209,-118.321594176218,kern_barigan_str_golden_trout_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,true,
"51752",11,381929,4034113,"1711",NA,"3286","0.6",johnson_peak,golden_trout,NA,9b0cdf33-f438-4195-820a-c6c5f6609b9c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,36.4449930273125,-118.317449208475,kern_golden_trout_ck_barigan_str,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,true,
"52000",11,340670,4147990,"4065",NA,"3328","3.9",mt_abbot,john_muir,NA,6c02a130-d720-4109-8aab-782379cf5f1e,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4650683370548,-118.801661020477,sn_jqn_sf_mono_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52001",11,344167,4145600,"3182",NA,"3510","3.5",mt_abbot,john_muir,NA,5e50a6db-4854-4fba-9c81-0f9e042e91aa,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4441319251923,-118.761629918641,sn_jqn_sf_mono_ck_golden_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52002",11,342810,4145170,"3125",NA,"3413","0.35",mt_abbot,john_muir,NA,03ba250f-dbe4-4579-b780-157720c784e2,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4400282702884,-118.776871903434,sn_jqn_sf_mono_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52005",11,337140,4146600,"7711",NA,"3498",NA,mt_abbot,john_muir,NA,88217672-b2ca-4535-87ec-28167bbb00da,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4519305083789,-118.841251499235,sn_jqn_sf_mono_ck_hopkins_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52101",11,351758,4124910,"4415",NA,"3718","2.5",mount_tom,john_muir,NA,474242d4-0d26-44a3-8d10-0d0171e4b556,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2589620250432,-118.671711125244,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52102",11,351947,4125080,"1765",NA,"3728","1.5",mount_tom,john_muir,NA,6e695ee3-8b48-400e-9ce9-b0493ff03509,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2605238287626,-118.669614434806,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52105",11,350463,4125200,"2210",NA,"3603","1.5",mount_tom,john_muir,NA,8c0c42e0-c63d-4e17-89bd-6cb181212a17,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2613678916604,-118.686367239145,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52106",11,350262,4125220,"1498",NA,"3583","0.5",mount_tom,john_muir,NA,56a8d61d-9d73-40cf-b803-00855520f192,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.261515789989,-118.68863709405,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52107",11,350139,4125280,"1744",NA,"3608","1.5",mount_tom,john_muir,NA,375a3737-6610-45f9-9ec6-2db1564e6260,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2620366064389,-118.69003573145,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52108",11,350244,4125370,"3544",NA,"3590","2",mount_tom,john_muir,NA,12fdd2e1-03f0-4668-9ab6-46b1917a4fd7,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.262864410567,-118.688870190984,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52109",11,348440,4124440,"2814",NA,"3388","2.5",mount_tom,john_muir,NA,692e2164-c431-4308-9f7f-75c3693c9c41,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2541931751655,-118.709017175365,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52110",11,347612,4124670,"6852",NA,"3413","2.5",mount_tom,john_muir,NA,ba3e9a46-5db7-4468-b68e-e42c0ea65a78,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2561303554515,-118.718397109043,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52111",11,347510,4124640,"3441",NA,"3413","1.25",mount_tom,john_muir,NA,0a63e6cc-b092-4868-ae6e-5d716c94cdaa,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2558433597498,-118.719540689674,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52112",11,347522,4125160,"2508",NA,"3449","3",mount_tom,john_muir,NA,14160c2b-de8c-4a86-a281-8a122bd71e8a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2605305071727,-118.719511954858,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52113",11,349174,4125360,"7323",NA,"3468","0.8",mount_tom,john_muir,NA,4499aeae-e9d4-4ce5-b5bb-bb8f90586b35,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2626015850277,-118.700930230203,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52114",11,347812,4125520,"1923",NA,"3465","3.5",mount_tom,john_muir,NA,2ec9939b-0c0d-44dc-b540-e873e6177518,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2638215436568,-118.716316555568,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52115",11,348036,4125760,"7099",NA,"3465","3.25",mount_tom,john_muir,NA,620f1a04-9f63-4d3d-8da9-8bb09bad800d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2660205295008,-118.713840420592,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52116",11,348115,4125890,"2043",NA,"3466",NA,mount_tom,john_muir,NA,86e77eb1-1f75-4e00-b2b0-bbe55ec0118b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2672047201188,-118.712976366307,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52117",11,346036,4125680,"4619",NA,"3413","1.75",mount_tom,john_muir,NA,1ced4b40-7f48-4541-aa24-d09a01cbfd6b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2649711126008,-118.736370345998,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52118",11,346112,4125900,"1954",NA,"3413","1.75",mount_tom,john_muir,NA,0914bf69-46ad-466c-ba82-85cf5b10122c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2669658517182,-118.735559097659,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52119",11,345770,4125630,"2264",NA,"3425","1.5",mount_tom,john_muir,NA,de44a91b-6420-431c-8d66-6ff4b799d48a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2644765899589,-118.739358607667,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52120",11,345051,4125650,"2209",NA,"3352","2.75",mount_tom,john_muir,NA,7744d2bd-effa-4b37-a55c-0f2d676d9137,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2645373962752,-118.747467999088,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52121",11,349908,4125910,"10798",NA,"3602","7",mount_tom,john_muir,NA,751f1a29-dc8b-4326-a39b-4a033e70cd0b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2676757478567,-118.692766847528,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52122",11,350720,4125860,"7108",NA,"3602","1.5",mount_tom,john_muir,NA,9608c570-0d75-453b-b603-c6899c26d2dd,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2673558150577,-118.683602539553,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52123",11,350528,4126210,"2234",NA,"3632","0.2",mount_tom,john_muir,NA,d76cf06f-133f-4794-bc55-b1821c32a492,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2704785427197,-118.685837414421,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52124",11,348243,4127140,"10743",NA,"3559","3.75",mount_tom,john_muir,NA,a03ec06e-a343-466b-a4b0-45cbc8457f14,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2784880722954,-118.711788403692,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52125",11,347580,4126640,"2567",NA,"3502","1.75",mount_tom,john_muir,NA,24efddb5-5571-4dfb-9695-a9df451ee489,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2738747365958,-118.719161361628,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52126",11,348132,4127440,"2839",NA,"3620","0.3",mount_tom,john_muir,NA,742cb8c2-aae5-45f2-bf5a-1ce7499f360f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2811729516175,-118.713101227874,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52127",11,348874,4127900,"18458",NA,"3554","5.5",mount_tom,john_muir,NA,3400c9b3-8e7f-4b13-be3b-56ca302fc488,9d979cf0-9264-439b-9e04-1fc725acb7cd,"""ameletus"" lake",37.2854383689272,-118.704828227357,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52128",11,350009,4127500,"2448",NA,"3611","1.75",mount_tom,john_muir,NA,b35f2234-44c5-401a-99b6-43cd35c529d3,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2820180404453,-118.691948881713,sn_jqn_sf_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52130",11,346765,4127310,"10397",NA,"3443","3",mount_tom,john_muir,NA,b5612c9c-2d9d-4065-a33c-bef2fba59c49,9d979cf0-9264-439b-9e04-1fc725acb7cd,roget lake,37.2797775323515,-118.728488087984,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52131",11,345434,4127990,"7850",NA,"3437","2.3",mount_tom,john_muir,NA,b40d00e4-dcbc-48bb-9ca3-85d17470d8e8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2856840570091,-118.743636806363,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52132",11,345660,4128040,"10742",NA,"3422","1.9",mount_tom,john_muir,NA,58f25a58-2204-4b20-93ab-bc58b6ace861,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2861720710359,-118.741098790703,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52133",11,347831,4128250,"10272",NA,"3474","1.4",mount_tom,john_muir,NA,2b618835-7d0b-469a-ab9b-247de6eb65e8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2884218228257,-118.716660994879,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52134",11,347776,4128390,"3691",NA,"3474","1.6",mount_tom,john_muir,NA,461166ed-e474-436c-98e5-c19dc7988448,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2896742137569,-118.717309886933,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52135",11,348625,4129180,"2496",NA,"3523",NA,mount_tom,john_muir,NA,83265fb0-123a-4c40-9511-82434cca25b2,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.296930647814,-118.707896765692,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52136",11,347128,4129430,"2228",NA,"3401","0.4",mount_tom,john_muir,NA,ed6c42f0-8d7a-4241-8024-c1a186e6273f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2989382191892,-118.72483124345,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52137",11,347435,4129790,"1522",NA,"3413","0.3",mount_tom,john_muir,NA,dd84ff67-5d9c-46d1-8623-7e4923de6570,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.3022322038371,-118.721442784792,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52138",11,347841,4131540,"5032",NA,"3480","2.75",mount_tom,john_muir,NA,73340437-509d-4091-9470-174381d038f5,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.318066062269,-118.717222302503,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52139",11,347761,4131580,"2440",NA,"3480","2.9",mount_tom,john_muir,NA,8a82a0c5-a6c5-4cf2-a69f-35401aba2bbd,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.3184133535631,-118.718132994377,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52140",11,347667,4131550,"2251",NA,"3480","1.2",mount_tom,john_muir,NA,3116b192-dfd6-4641-8df1-ca29718a3240,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.318127651147,-118.719187261649,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52141",11,346161,4131390,"6065",NA,"3388","1.5",mount_tom,john_muir,NA,55b52391-da7e-41d5-8371-0ebfb5089443,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.3164379651308,-118.736143293398,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52142",11,346099,4131500,"2647",NA,"3388","1.5",mount_tom,john_muir,NA,1cfe4ffe-6531-438a-8ce7-c2ab967b7d69,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.3174187760647,-118.73686550884,owens_pine_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52143",11,344951,4131470,"16653",NA,"3553","3",mount_tom,john_muir,NA,9e5e9854-e012-47be-9c31-6f883fad54a8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.3169576365473,-118.749809614246,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52145",11,346146,4127880,"3945",NA,"3422","2.2",mount_tom,john_muir,NA,a1d1fa2b-d9e7-4ec6-aa88-ca40c984575b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.2848110019184,-118.735585441313,sn_jqn_sf_piute_ck_french_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52234",11,284337,4221862,"931",NA,"2915",NA,mattherhorn_peak,hoover,NA,be69b4eb-c0c5-4e19-aa39-4c5df6c9dbc3,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1188597436828,-119.460167880452,walker_east_robinson_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52238",11,284294,4221872,"79",NA,"2915",NA,mattherhorn_peak,hoover,NA,3c61deda-99b0-442d-8715-2afb05d927a4,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1189395175551,-119.460661007683,walker_east_robinson_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52240",11,337158,4148980,"593",NA,"3305",NA,mt_abbot,john_muir,NA,2ce4bc39-ffc7-4b94-a7ad-8dce2343902c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4733752343468,-118.841574067874,sn_jqn_sf_mono_ck_hopkins_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52241",11,337156,4148918,"1750",NA,"3305",NA,mt_abbot,john_muir,NA,db613ac0-a209-4584-847a-675b00eefaa9,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4728163214159,-118.84158296598,sn_jqn_sf_mono_ck_hopkins_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52245",11,276497,4226844,"3336",NA,"2903",NA,tower_peak,hoover,NA,e80325c8-b60b-4dce-91cf-e659b5aba22b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1618101223228,-119.551084456922,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52250",11,274066,4230880,"2324",NA,"2950",NA,tower_peak,hoover,NA,55abc1de-4170-430a-a5d0-a43440637e52,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1975422895817,-119.580088258619,walker_west_cascade_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52251",11,276675,4227075,"677",NA,"2914",NA,tower_peak,hoover,NA,7b8736a9-8fe0-42f2-92e7-25d7b2eab91b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1639340818942,-119.549127070094,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52252",11,276836,4226994,"1445",NA,"2890",NA,tower_peak,hoover,NA,819f63e5-6abd-4b54-a513-581639ceaf9f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1632446441696,-119.547265631387,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52253",11,276455,4226649,"37234",NA,"2903",NA,tower_peak,hoover,NA,d09512b8-dda9-4dfa-b1fd-69c6d68862a0,9d979cf0-9264-439b-9e04-1fc725acb7cd,tower lake,38.160043990499,-119.551502183677,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52254",11,310534,4165733,"6798",NA,"2860",NA,cattle_mountain,ansel_adams,NA,44b10b03-76a8-41f9-9d98-3d9a7c27537c,9d979cf0-9264-439b-9e04-1fc725acb7cd,gertrude lake,37.6191991683226,-119.146809451607,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52255",11,309708,4165492,"50329",NA,"2909",NA,cattle_mountain,ansel_adams,NA,f06862ed-6c1f-4c56-af8b-37528bc3b60a,9d979cf0-9264-439b-9e04-1fc725acb7cd,ashley lake,37.6168578485067,-119.156099951731,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52256",11,310347,4165691,"6517",NA,"2860",NA,cattle_mountain,ansel_adams,NA,e25114e6-a6dc-4b97-af67-ce3b485988eb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6187823086142,-119.14891606039,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52257",11,310038,4166145,"83",NA,"2855",NA,cattle_mountain,ansel_adams,NA,0da29ef8-0abf-46a1-ac2d-ef30ae83623a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6228077347958,-119.152532959437,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52258",11,310691,4168887,"3987",NA,"2820",NA,mt_ritter,ansel_adams,NA,1228f9ab-179c-481a-998a-0744577ca5c6,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6476399931743,-119.145848776939,sn_jqn_mf_minaret_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52259",11,310900,4168990,"51",NA,"2820",NA,mt_ritter,ansel_adams,NA,48598c3a-e5a9-4230-8932-c417f41f5644,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6486107862649,-119.143507923457,sn_jqn_mf_minaret_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52260",11,310623,4165817,"833",NA,"2860",NA,cattle_mountain,ansel_adams,NA,aff8ed7f-0d5c-47a6-b645-31036bca3bd2,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6199741075126,-119.145823410421,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52261",11,310043,4166016,"95",NA,"2855",NA,cattle_mountain,ansel_adams,NA,01ffe20e-c40e-4ed2-ac09-d299633459cf,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6216468518297,-119.152442822665,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52262",11,310132,4166203,"474",NA,"2845",NA,cattle_mountain,ansel_adams,NA,cc7e934b-1ccf-4fd3-b9d5-08936f1bb1fb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.623349569148,-119.151483560749,sn_jqn_mf_king_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52268",11,278951,4226151,"77",NA,"2792",NA,tower_peak,hoover,NA,66a7c3d2-de38-46ad-9c52-9c58c07c9e13,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1561753591304,-119.522884326756,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"52269",11,254086,4271031,"1733",NA,"2703",NA,ebbetts_pass,none,NA,69a04d05-6bf5-4137-abd3-c1c5d0655c1e,9d979cf0-9264-439b-9e04-1fc725acb7cd,"""ebbetts pass pond""",38.5537248818778,-119.822023945993,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"53000",11,337600,4149310,"1371",NA,"3376","1",mt_abbot,john_muir,NA,6e0b9a85-01fa-4537-9996-138a2d3ecc31,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.4764260129695,-118.836650635564,sn_jqn_sf_mono_ck_hopkins_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"53001",11,337579,4148440,"1143",NA,"3230","0.4",mt_abbot,john_muir,NA,369bc3bb-6d95-4ec6-a543-9d77a71245d2,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.468584434977,-118.836696156889,sn_jqn_sf_mono_ck_hopkins_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
